chr	start	end	log2_TNratio_corrected
chr1	1000001	1500000	NA
chr1	1500001	2000000	-0.122785187496206
chr1	2000001	2500000	-0.0196596019319203
chr1	2500001	3000000	NA
chr1	3000001	3500000	-0.0216723829226322
chr1	3500001	4000000	0.0157319590923715
chr1	4000001	4500000	0.099347534346232
chr1	4500001	5000000	0.0281110976425714
chr1	5000001	5500000	0.0228267926774174
chr1	5500001	6000000	0.146313251987542
chr1	6000001	6500000	0.0454015569614719
chr1	6500001	7000000	0.062974249279469
chr1	7000001	7500000	0.0123576491331775
chr1	7500001	8000000	-0.0828823175315271
chr1	8000001	8500000	-0.0311944756774429
chr1	8500001	9000000	-0.00740453835203169
chr1	9000001	9500000	0.0280916199004622
chr1	9500001	10000000	0.0523062149107245
chr1	10000001	10500000	0.110864154465066
chr1	10500001	11000000	-0.0608243814494853
chr1	11000001	11500000	0.0614248494596756
chr1	11500001	12000000	-0.00150710224815701
chr1	12000001	12500000	0.104928483919406
chr1	13500001	14000000	0.0237470014023861
chr1	14000001	14500000	0.0427046173597123
chr1	14500001	15000000	-0.0421069716606032
chr1	15000001	15500000	0.00350194733785994
chr1	15500001	16000000	-0.0115048149939735
chr1	16000001	16500000	0.0317323372210968
chr1	17000001	17500000	0.0991522021458453
chr1	17500001	18000000	-0.0756660267074874
chr1	18000001	18500000	0.0862873107210004
chr1	18500001	19000000	-0.0172029627320819
chr1	19000001	19500000	-0.0613985874288944
chr1	19500001	20000000	0.0499521439083803
chr1	20000001	20500000	-0.12326110081242
chr1	20500001	21000000	0.0256035757915341
chr1	21000001	21500000	0.0659465816714786
chr1	21500001	22000000	0.0365075905394776
chr1	22000001	22500000	0.0451498903311597
chr1	22500001	23000000	0.018808566088455
chr1	23000001	23500000	0.0338188749796141
chr1	23500001	24000000	0.0673990275380196
chr1	24000001	24500000	-0.0108193066902309
chr1	24500001	25000000	-0.0159378236554882
chr1	25000001	25500000	0.00641237734750478
chr1	25500001	26000000	0.0648489231903993
chr1	26000001	26500000	0.00553965133099734
chr1	26500001	27000000	0.108106555039524
chr1	27000001	27500000	0.12326049096266
chr1	27500001	28000000	0.110412842556969
chr1	28000001	28500000	0.00656515966499184
chr1	28500001	29000000	-0.0217955721410185
chr1	29000001	29500000	0.000450752643139846
chr1	29500001	30000000	NA
chr1	30000001	30500000	-0.0501664090361969
chr1	30500001	31000000	-0.00697403052221316
chr1	31000001	31500000	0.0145388291692904
chr1	31500001	32000000	-0.00956535024194005
chr1	32000001	32500000	0.0489065734627822
